,content_id,post_uri,like_count,quote_count,reply_count,repost_count,post_created_at,text,tags,embedded_link_title,embedded_link_description,embedded_link_uri,author_username,author_displayname,author_account_created_at
1187,bafyreidotfpm2l5vgh3xfbakhu7yeu4nkkbfdvjdebmceduqnrerhxadra,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcodxqezms25,17,0,1,6,2023-10-26 18:10:08.178000+00:00,"New York Republicans are moving to expel Rep. George Santos as soon as next week, according to multiple GOP lawmakers.",,New York Republicans plan to move on Santos expulsion next week,"It would require a two-thirds vote to actually pass, a high bar that the House is unlikely to clear.",https://www.politico.com/live-updates/2023/10/26/congress/santos-expulsion-push-timing-00123750,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1188,bafyreifrz2vf7ccwgtopp634rp762jizncrtiya4d523zizm7q42od6pha,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcm5eeneiq23,5,0,0,1,2023-10-25 21:06:36.373000+00:00,"The D.C. attorney general has charged Rep. Jamaal Bowman with a misdemeanor for triggering a Capitol campus fire alarm last month.

Bowman’s office had described the incident as a mistake, driven by the congressman rushing to the vote.",,D.C.'s attorney general charges Jamaal Bowman for triggering fire alarm,Bowman had triggered a fire alarm in the chaotic leadup to a vote on a spending bill,https://www.politico.com/live-updates/2023/10/25/congress/latest-on-bowman-fire-alarm-funding-capitol-police-00123575,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1189,bafyreif2rkle4ro377vevabtzpyph6hsgumcklw4t22ky2f2dupbddeeee,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcm4h72epe2f,2,0,1,1,2023-10-25 20:50:17.420000+00:00,"The map packs as many Democratic voters as possible into three blue districts, while distributing Republicans across the remaining districts to make sure they remain largely out of reach for Democrats.",,North Carolina has a new congressional map. It’s a major GOP gerrymander.,"Republicans are likely to pick up at least three seats, bolstering their thin House majority.",https://www.politico.com/news/2023/10/25/north-carolina-congressional-map-gop-gerrymander-00123574,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1190,bafyreibrbbfyjy7noa2yizofkyiad6quumjmzkjai2vp47vbhuo2iwwwvu,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcm4gnnh3z2i,7,0,1,8,2023-10-25 20:49:59.173000+00:00,Republicans have pushed through an aggressive gerrymander of North Carolina’s congressional map that will help them flip several seats in Congress.,,North Carolina has a new congressional map. It’s a major GOP gerrymander.,"Republicans are likely to pick up at least three seats, bolstering their thin House majority.",https://www.politico.com/news/2023/10/25/north-carolina-congressional-map-gop-gerrymander-00123574,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1191,bafyreicxxaoco2llklz57krtft6t24vlazhr22n7qumbcl3hc77v3rgfky,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcm3ql4wmx2u,2,0,1,0,2023-10-25 20:37:38.283000+00:00,"While the U.S. and Israel say Israel isn’t waiting on a green light from Washington to launch the ground invasion, one official noted that the U.S. would give an implicit thumbs up whenever those three requests had been satisfactorily fulfilled.

More in today's National Security Daily 👇",,The 3 plans Biden wants from Israel,"Washington wants Israel to outline what governance in Gaza will look like after an invasion, how it will reduce civilian harm in dense urban environments and how to free as many hostages as possible.",https://www.politico.com/newsletters/national-security-daily/2023/10/25/the-3-plans-biden-wants-from-israel-00123432,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1192,bafyreicm2gnmdipmfm7n2i7meqgl3unpq6e6cr7mxdo3geeypbvm5bhhmu,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcm3phmh2q2c,7,1,2,1,2023-10-25 20:37:01.064000+00:00,"President Biden wants three plans from Israel before it invades Gaza: 

1) Post-invasion governance 
2) Civilian harm reduction
3) How to free hostages",,The 3 plans Biden wants from Israel,"Washington wants Israel to outline what governance in Gaza will look like after an invasion, how it will reduce civilian harm in dense urban environments and how to free as many hostages as possible.",https://www.politico.com/newsletters/national-security-daily/2023/10/25/the-3-plans-biden-wants-from-israel-00123432,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1193,bafyreic5inpyv4d25i57o7jzjfeu2pnbxtu4roefcoqhafqofhbh2hyquy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kclyawswdb2c,4,0,0,2,2023-10-25 19:35:12.514000+00:00,"Over the past week, three of Donald Trump’s lawyers struck plea deals that will allow them to avoid prison.

Here’s how the former president’s lawyers went from having his back to turning against him 👇",,From Trump loyalists to state witnesses: The evolution of 3 ex-members of Trump's legal team,"Three Trump-affiliated lawyers — Jenna Ellis, Kenneth Chesebro and Sidney Powell — have struck plea deals that will allow them to avoid prison.",https://www.politico.com/news/2023/10/25/3-trump-loyalists-witnesses-trials-00123528,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1194,bafyreie3q4kyt4mx7sdkcbtdba3itfkqoff7x5gyjkkkam4zeo4kmavmxq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kclxmtn4gf2w,9,1,1,5,2023-10-25 19:23:58.103000+00:00,"After giving surprise testimony, Donald Trump was fined $10,000 for violating a gag order for the second time in his civil fraud trial.",,Trump’s latest insult prompts judge to weigh further penalties,"The judge said Trump had committed a ""blatant, dangerous"" violation of his gag order by making comments that appeared to disparage the judge's law clerk.",https://www.politico.com/news/2023/10/25/trump-judge-gag-order-new-york-00123505,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1195,bafyreibhnpehsr7x553ciqh6dsnzgiainwb6q7i2y2s27h3govk727qkyq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kclt55tkmw2e,2,0,1,0,2023-10-25 18:03:36.974000+00:00,"Johnson sailed to victory with 220 votes, more than the 215 he needed to be elected speaker, achieving what the three candidates before him never did: near-unanimous GOP support.",,Johnson is there,Rep. Mike Johnson (R-La.) is on his way to the speakership after crossing the key threshold of 215 votes needed to clinch the gavel. The vote remains open and members can change their votes. Nonethele...,https://www.politico.com/live-updates/2023/10/25/congress/johnson-is-there-00123522,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1196,bafyreic7gaq2cxxfwem7apyf7s3kfpkholxsdasx224x56vubi32x3rqwy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kclssxvarr2n,4,10,2,4,2023-10-25 17:57:55.186000+00:00,"Speaker Mike Johnson, the Louisiana lawmaker who played a key role in objecting to the certification of the 2020 election, just became the most powerful Republican in Washington.",,Johnson is there,Rep. Mike Johnson (R-La.) is on his way to the speakership after crossing the key threshold of 215 votes needed to clinch the gavel. The vote remains open and members can change their votes. Nonethele...,https://www.politico.com/live-updates/2023/10/25/congress/johnson-is-there-00123522,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1197,bafyreieac5jeusjqtue5isiqxl5idvigai7x73w2mmpqxzblrwam7qpn4q,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kclrfub56h26,10,0,0,3,2023-10-25 17:32:41.439000+00:00,The judge in Donald Trump’s civil fraud trial threatened the former president with “severe sanctions” for potentially violating the judge’s gag order a second time.,,Trump’s latest insult prompts judge to weigh further penalties,"The judge said Trump had committed a ""blatant, dangerous"" violation of his gag order by making comments that appeared to disparage the judge's law clerk.",https://www.politico.com/news/2023/10/25/trump-judge-gag-order-new-york-00123505,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1198,bafyreie6ldcleotmli5jhdvpww36u3fhghtv5fhisfybugczw6jxkzgdd4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kclpz4aem42b,3,0,1,0,2023-10-25 17:07:39.828000+00:00,The White House has been quietly making the case to both parties that funding Ukraine’s resistance is good for American jobs in an effort to sell its $106 billion foreign aid supplemental request for Kyiv and Israel.,,The White House is losing the messaging war on Ukraine. Now it's changing the message.,The president’s team is privately urging lawmakers to focus on the jobs that can be created by money spent on the war.,https://www.politico.com/news/2023/10/25/biden-ukraine-aid-messaging-00123466,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1199,bafyreif27uktg3yoaay7ltzxb4jm6pbgzytdphiv2byrxldcsbb2ubqj4a,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcjl373hpd23,6,1,1,3,2023-10-24 20:34:01.752000+00:00,Tom Emmer's out. The GOP whip dropped his speakership bid after Donald Trump publicly opposed him hours after he won the nomination.,,Emmer drops speakership bid,Donald Trump and his allies had started whipping against the No. 3 House Republican.,https://www.politico.com/live-updates/2023/10/24/congress/emmer-drops-out-00123306,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1200,bafyreidwd7vvdybyecmqhvzigckhkioalucvbltnzsu3f5t64aram66i6i,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcjia2l4u42m,11,0,0,5,2023-10-24 19:43:03.550000+00:00,"Sen. Bernie Sanders said he would oppose Biden’s nominee to lead the National Institutes of Health, putting her confirmation in jeopardy. 

Dr. Monica Bertagnolli “has not convinced me that she is prepared to take on the greed and power of the drug companies and health care industry,” said Sanders.",,"Bernie Sanders opposes Biden's pick to lead the NIH, putting her confirmation in jeopardy",Monica Bertagnolli will now need at least one Republican vote to advance.,https://www.politico.com/news/2023/10/24/bernie-sanders-opposes-bertagnolli-00123278,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1201,bafyreihowa6iuqkaoczmryexispmzbeucgpu2edvexxdsqaj2chtskszia,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcjenxnncd2i,11,0,0,8,2023-10-24 18:39:15.273000+00:00,"Michael Cohen testified against Donald Trump today in a $250 million civil fraud trial, telling the judge that the former president ordered Cohen to falsify financial documents so that they reflected the number Trump wanted.",,"As Trump glowers, Michael Cohen takes the stand against him",Cohen testified that Donald Trump directed him to “reverse engineer” the value of Trump’s assets to inflate Trump’s net worth.,https://www.politico.com/news/2023/10/24/michael-cohen-testimony-trump-00123255,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1202,bafyreibjpkmbp3nps4pqt75i57vtl7g2gpcnrpz2xakpbk3arytue73hwm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcjb63uf4g2j,4,0,1,1,2023-10-24 17:36:41.590000+00:00,"Hi Julia! 33 states filed federal lawsuits, and eight states plus DC filed state only lawsuits. Hope this clarifies.",,null,null,null,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1203,bafyreie3y3zukqmwz43kbmdd45fvzuqtdc5svsaaa7ovpoqrxv7yu4xm2y,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcj5psxrdh2u,12,4,2,9,2023-10-24 16:35:01.174000+00:00,"33 state attorney generals filed a joint federal lawsuit against Meta, the owner of Facebook and Instagram, alleging the company violated the law by making its products addictive and then lying about how they harm children’s mental health.",,Dozens of states sue Meta over addictive features harming kids,A bipartisan slate of states are alleging Meta's addictive features on Facebook and Instagram violated a federal privacy law and state consumer protections.,https://www.politico.com/news/2023/10/24/states-sue-meta-addictive-features-kids-00123217,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1204,bafyreifdpf3pnqdp6lvyqs5v4dkssxd4yx2aid53q375fikujij5lffdkq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcj5avxd4e2o,1,1,0,1,2023-10-24 16:26:41.049000+00:00,"Tom Emmer won the House GOP’s speakership nomination on the fifth ballot.

But there are still significant doubts that he has enough GOP support to secure the gavel from the full House.",,Emmer wins GOP speakership nomination on fifth ballot,There are still significant doubts that the Minnesotan has the near-unanimous GOP support needed to secure the gavel from the full House.,https://www.politico.com/live-updates/2023/10/24/congress/emmer-takes-it-00123223,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1205,bafyreibo4mqjvkxdjd45t6mth7fvum7tyke4fmq53co4m435q74fghb56i,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kcj224jus52w,3,1,0,3,2023-10-24 15:29:11.837000+00:00,"Former chief of Israeli military intelligence Amos Yadlin made clear that Israel’s goal isn’t simply to retaliate against Hamas for the surprise attack but to definitively end the group’s rule in Gaza.

A Q&A with Yadlin on where the war goes from here ⬇️",,"‘Netanyahu Got All the Warnings,’ Says Former Head of Israeli Military Intelligence",Former chief of Israeli military intelligence Amos Yadlin on where the war goes from here.,https://www.politico.com/news/magazine/2023/10/24/amos-yaldin-israeli-military-intelligence-netanyahu-qa-00123099,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1206,bafyreichnx6a3estkgsmsixgu36p4wgy3kcfddpc2p7koeo47bbdwau65m,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kciuin2fk42k,16,4,0,4,2023-10-24 13:49:56.529000+00:00,"Jenna Ellis, a Trump campaign attorney, pleaded guilty to a felony charge that she participated in an effort to make false statements to Georgia lawmakers about election fraud.",,Another Trump lawyer who pushed to overturn 2020 election pleads guilty,"Jenna Ellis is the third Trump-aligned attorney to plead guilty to crimes stemming from the 2020 election, joining Sidney Powell and Kenneth Chesebro.",https://www.politico.com/news/2023/10/24/another-trump-lawyer-who-pushed-to-overturn-2020-election-pleads-guilty-00123163,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
1207,bafyreib2ei4xsnbiml4oxbstnfhkvcco7s7745yd72vfxlylxzcwvw5tka,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3kch3qksel42e,34,4,2,14,2023-10-23 20:54:19.295000+00:00,"The nine Republicans running for House speaker are all male and, with one exception, all white. They aren’t known as legislative giants. And overwhelmingly, they went along with Donald Trump’s efforts to overturn the 2020 election.

A snapchat of the contenders ⬇️",,"6 things to know about the men (yes, they're all men) who want to be speaker",Only two of the nine hopefuls voted to fully certify Donald Trump's 2020 loss  -- but that's not the only telling trait they bring to the race.,https://www.politico.com/news/2023/10/23/speaker-race-congress-list-field-00123041,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
